snapshot_id,asset_id,as_of_date,asset_type,department,location,assigned_to,is_unassigned,asset_status,health_at_snapshot,age_years,warranty_days_remaining,open_issues_count,open_critical_or_high_issues,issues_opened_90d,maintenance_open_or_scheduled,maintenance_completed_365d,days_since_last_maintenance,rolling_error_count_30d,avg_cpu_temp_c,has_thermal_reading,reported_uptime_pct,risk_event_30d,risk_event_90d,label_horizon_days
AST-207_2024-06-19,AST-207,2024-06-19,Desktop,Finance,Floor 2,Ravi Kumar,0,Active,Fair,1.1,373,1,1,6,2,1,104,4,61.0,1,97.2,1,1,30
AST-226_2024-05-17,AST-226,2024-05-17,Desktop,Sales,Floor 1,Alice Tan,0,Active,Fair,5.7,612,2,0,3,2,3,138,4,74.2,1,94.2,1,1,30
AST-240_2024-01-10,AST-240,2024-01-10,Desktop,Marketing,Floor 4,John Smith,0,Active,Fair,5.9,228,0,0,4,2,5,176,4,84.2,1,100.0,1,1,30
AST-001_2024-06-11,AST-001,2024-06-11,Printer,Finance,Floor 1,Kevin Wu,0,Active,Needs Attention,6.2,-1,5,2,6,0,4,92,5,-1.0,0,95.6,1,1,30
AST-156_2024-06-18,AST-156,2024-06-18,Printer,HR,Floor 1,Unassigned,1,Active,Excellent,4.3,461,1,0,1,1,0,36,0,-1.0,0,95.0,0,0,30
AST-109_2024-05-22,AST-109,2024-05-22,Laptop,Marketing,Floor 1,Ravi Kumar,0,Active,Needs Attention,3.3,523,3,3,6,2,2,134,5,67.6,1,96.2,1,1,30
AST-277_2024-03-04,AST-277,2024-03-04,Printer,IT,Floor 4,Bob Lee,0,Active,Fair,5.2,444,3,1,5,2,5,111,6,-1.0,0,98.0,1,1,30
AST-218_2024-02-18,AST-218,2024-02-18,Printer,Finance,Floor 1,Unassigned,1,Active,Fair,5.5,-1,1,1,3,2,0,54,6,-1.0,0,99.6,1,1,30
AST-290_2024-06-25,AST-290,2024-06-25,Desktop,HR,Floor 3,Unassigned,1,Active,Needs Attention,5.7,788,4,2,2,1,1,159,2,53.4,1,96.1,1,1,30
AST-042_2024-02-21,AST-042,2024-02-21,Desktop,Marketing,Floor 4,Daniel Kim,0,Active,Good,3.4,-1,1,1,3,1,5,37,3,51.7,1,96.2,0,0,30
AST-148_2024-03-31,AST-148,2024-03-31,Desktop,Finance,Floor 3,Linda Park,0,Active,Needs Attention,6.7,-1,1,0,2,1,2,151,9,58.2,1,98.0,1,1,30
AST-254_2024-03-29,AST-254,2024-03-29,Printer,HR,Floor 2,John Smith,0,Active,Needs Attention,6.6,417,4,3,5,2,1,174,2,-1.0,0,98.3,1,1,30
AST-119_2024-03-21,AST-119,2024-03-21,Printer,Sales,Floor 3,John Smith,0,Active,Needs Attention,5.2,198,3,1,5,2,3,191,7,-1.0,0,97.0,1,1,30
AST-266_2024-01-19,AST-266,2024-01-19,Laptop,Marketing,Floor 1,Daniel Kim,0,Active,Good,5.8,507,4,1,3,1,4,40,2,55.0,1,99.3,0,1,30
AST-207_2024-06-24,AST-207,2024-06-24,Desktop,Finance,Floor 1,Tom White,0,Active,Needs Attention,6.7,506,1,0,3,0,1,130,9,72.4,1,97.0,1,1,30
AST-127_2024-04-14,AST-127,2024-04-14,Laptop,Sales,Floor 4,Tom White,0,Active,Needs Attention,6.2,-1,2,2,2,0,0,41,8,54.3,1,94.9,1,1,30
AST-249_2024-04-02,AST-249,2024-04-02,Printer,Marketing,Floor 3,Sarah Lim,0,Active,Needs Attention,6.8,-1,0,0,2,2,2,5,8,-1.0,0,97.4,1,1,30
AST-076_2024-04-23,AST-076,2024-04-23,Desktop,Finance,Floor 5,Alice Tan,0,Active,Needs Attention,2.9,-1,4,3,1,2,4,132,8,51.3,1,95.8,1,1,30
AST-107_2024-05-01,AST-107,2024-05-01,Desktop,Marketing,Floor 1,Sarah Lim,0,Active,Fair,4.6,751,1,0,0,2,4,195,5,74.8,1,96.3,1,1,30
AST-161_2024-03-23,AST-161,2024-03-23,Printer,IT,Floor 1,Alice Tan,0,Active,Needs Attention,4.4,799,4,0,2,2,0,50,8,-1.0,0,97.4,1,1,30
AST-115_2024-03-08,AST-115,2024-03-08,Desktop,IT,Floor 5,Emma Roy,0,Active,Needs Attention,3.4,-1,1,1,3,2,0,73,8,79.5,1,95.3,1,1,30
AST-109_2024-04-10,AST-109,2024-04-10,Laptop,Marketing,Floor 4,Unassigned,1,Active,Needs Attention,1.0,-1,5,3,2,2,0,163,0,80.7,1,99.1,1,1,30
AST-046_2024-02-29,AST-046,2024-02-29,Desktop,Sales,Floor 3,Unassigned,1,Active,Needs Attention,3.0,770,5,4,2,2,0,157,2,71.2,1,95.7,1,1,30
AST-278_2024-05-09,AST-278,2024-05-09,Laptop,Finance,Floor 5,Emma Roy,0,Active,Excellent,5.9,484,2,0,6,0,0,144,0,57.0,1,95.6,0,1,30
AST-141_2024-03-18,AST-141,2024-03-18,Desktop,Finance,Floor 3,Bob Lee,0,Active,Needs Attention,0.9,-1,5,1,6,0,4,78,9,58.9,1,99.1,1,1,30
AST-032_2024-03-24,AST-032,2024-03-24,Printer,Marketing,Floor 4,John Smith,0,Active,Fair,5.2,-1,0,0,5,1,3,182,6,-1.0,0,94.8,0,1,30
AST-178_2024-03-06,AST-178,2024-03-06,Laptop,Marketing,Floor 4,Chris Tan,0,Active,Fair,1.5,794,5,0,3,2,0,181,5,59.3,1,94.4,1,1,30
AST-189_2024-01-18,AST-189,2024-01-18,Printer,Finance,Floor 2,Emma Roy,0,Active,Needs Attention,6.5,-1,4,3,0,2,1,24,1,-1.0,0,99.8,1,1,30
AST-103_2024-01-02,AST-103,2024-01-02,Desktop,Marketing,Floor 5,Maria Lopez,0,Active,Good,6.7,125,1,0,5,1,3,164,2,77.0,1,98.6,0,1,30
AST-256_2024-02-21,AST-256,2024-02-21,Desktop,Finance,Floor 5,Alice Tan,0,Active,Needs Attention,6.5,-1,2,2,0,2,1,78,4,68.0,1,98.9,1,1,30
AST-222_2024-01-11,AST-222,2024-01-11,Desktop,Marketing,Floor 1,Unassigned,1,Active,Needs Attention,1.1,-1,1,0,5,0,1,128,10,59.3,1,99.9,1,1,30
AST-246_2024-04-02,AST-246,2024-04-02,Desktop,Finance,Floor 5,Ravi Kumar,0,Active,Needs Attention,0.9,-1,5,3,2,2,1,102,9,70.4,1,95.2,1,1,30
AST-008_2024-05-18,AST-008,2024-05-18,Laptop,IT,Floor 5,Kevin Wu,0,Active,Fair,2.6,-1,0,0,0,0,3,71,4,77.3,1,97.2,0,0,30
AST-235_2024-02-25,AST-235,2024-02-25,Laptop,HR,Floor 5,Unassigned,1,Active,Needs Attention,3.2,-1,4,2,6,0,5,139,7,50.4,1,95.3,1,1,30
AST-263_2024-02-10,AST-263,2024-02-10,Printer,Finance,Floor 1,Unassigned,1,Active,Good,4.7,-1,0,0,1,1,0,123,2,-1.0,0,96.8,0,0,30
AST-203_2024-03-07,AST-203,2024-03-07,Printer,Finance,Floor 4,Unassigned,1,Active,Excellent,1.0,-1,1,0,5,2,3,32,1,-1.0,0,98.5,1,1,30
AST-164_2024-01-31,AST-164,2024-01-31,Printer,HR,Floor 3,Sarah Lim,0,Active,Excellent,7.0,36,5,0,4,0,1,95,0,-1.0,0,99.1,0,1,30
AST-300_2024-06-21,AST-300,2024-06-21,Printer,Finance,Floor 2,Unassigned,1,Active,Needs Attention,0.7,-1,5,5,1,0,5,161,10,-1.0,0,99.5,1,1,30
AST-234_2024-03-19,AST-234,2024-03-19,Laptop,Marketing,Floor 1,Unassigned,1,Active,Needs Attention,5.4,-1,0,0,5,2,3,196,7,75.7,1,94.8,1,1,30
AST-250_2024-06-07,AST-250,2024-06-07,Laptop,Marketing,Floor 1,Bob Lee,0,Active,Good,3.1,-1,0,0,0,0,5,178,3,59.9,1,97.8,0,0,30
AST-201_2024-02-17,AST-201,2024-02-17,Desktop,Sales,Floor 1,Tom White,0,Active,Excellent,3.0,511,3,1,6,2,2,43,0,68.8,1,97.7,1,1,30
AST-261_2024-06-19,AST-261,2024-06-19,Desktop,Finance,Floor 2,Daniel Kim,0,Active,Needs Attention,3.8,454,2,2,4,2,0,33,1,69.6,1,96.8,1,1,30
AST-119_2024-06-29,AST-119,2024-06-29,Printer,Sales,Floor 1,John Smith,0,Active,Needs Attention,4.6,-1,5,2,1,0,5,43,10,-1.0,0,96.3,1,1,30
AST-004_2024-04-30,AST-004,2024-04-30,Printer,Finance,Floor 3,Maria Lopez,0,Active,Fair,2.1,-1,0,0,0,2,5,64,6,-1.0,0,99.3,1,1,30
AST-116_2024-03-11,AST-116,2024-03-11,Desktop,Sales,Floor 4,Unassigned,1,Active,Good,4.5,418,4,0,4,0,1,192,3,67.5,1,99.2,0,1,30
AST-061_2024-02-24,AST-061,2024-02-24,Desktop,IT,Floor 1,Kevin Wu,0,Active,Needs Attention,6.1,-1,4,2,0,0,2,36,5,57.5,1,95.8,1,1,30
AST-038_2024-01-30,AST-038,2024-01-30,Desktop,HR,Floor 5,Emma Roy,0,Active,Fair,2.6,-1,2,1,4,0,5,188,4,56.3,1,97.6,0,0,30
AST-182_2024-02-01,AST-182,2024-02-01,Desktop,IT,Floor 5,Daniel Kim,0,Active,Needs Attention,4.7,42,4,0,1,0,4,164,7,65.6,1,99.2,1,1,30
AST-208_2024-03-14,AST-208,2024-03-14,Desktop,Sales,Floor 5,Emma Roy,0,Active,Needs Attention,4.0,115,5,3,5,1,3,132,6,65.4,1,94.9,1,1,30
AST-092_2024-04-03,AST-092,2024-04-03,Desktop,HR,Floor 2,Alice Tan,0,Active,Good,6.5,-1,2,1,0,2,1,59,2,51.9,1,98.2,1,1,30
AST-227_2024-03-01,AST-227,2024-03-01,Laptop,HR,Floor 1,Ravi Kumar,0,Active,Needs Attention,5.7,532,0,0,4,0,4,121,8,76.8,1,94.3,1,1,30
AST-160_2024-01-12,AST-160,2024-01-12,Laptop,HR,Floor 4,Emma Roy,0,Active,Good,5.8,746,0,0,5,1,4,51,2,56.1,1,96.3,0,1,30
AST-211_2024-04-18,AST-211,2024-04-18,Desktop,Finance,Floor 3,Tom White,0,Active,Needs Attention,3.0,641,1,1,3,0,5,78,7,58.5,1,96.6,1,1,30
AST-115_2024-02-08,AST-115,2024-02-08,Desktop,IT,Floor 1,Kevin Wu,0,Active,Needs Attention,2.2,48,1,1,4,0,2,41,9,72.8,1,97.7,1,1,30
AST-218_2024-04-03,AST-218,2024-04-03,Printer,Finance,Floor 3,Bob Lee,0,Active,Excellent,5.9,15,1,0,6,0,5,150,1,-1.0,0,98.0,0,1,30
AST-226_2024-06-04,AST-226,2024-06-04,Desktop,Sales,Floor 1,Bob Lee,0,Active,Fair,6.7,-1,2,1,1,1,5,185,5,78.5,1,94.0,0,0,30
AST-270_2024-02-09,AST-270,2024-02-09,Desktop,Sales,Floor 4,John Smith,0,Active,Needs Attention,0.7,759,4,2,0,1,0,45,8,59.4,1,97.2,1,1,30
AST-067_2024-03-07,AST-067,2024-03-07,Printer,IT,Floor 1,Sarah Lim,0,Active,Fair,0.8,506,0,0,2,2,3,31,4,-1.0,0,96.9,1,1,30
AST-129_2024-06-28,AST-129,2024-06-28,Printer,Sales,Floor 2,Daniel Kim,0,Active,Good,2.2,-1,1,0,0,0,5,38,2,-1.0,0,98.9,0,0,30
AST-193_2024-06-07,AST-193,2024-06-07,Desktop,Finance,Floor 3,Maria Lopez,0,Active,Good,5.0,561,5,0,2,1,3,166,3,84.6,1,95.3,0,1,30
AST-109_2024-03-26,AST-109,2024-03-26,Laptop,Marketing,Floor 5,Kevin Wu,0,Active,Fair,4.9,-1,0,0,1,0,5,11,6,55.5,1,99.3,0,0,30
AST-089_2024-01-07,AST-089,2024-01-07,Laptop,Marketing,Floor 1,Maria Lopez,0,Active,Good,2.2,-1,3,1,5,2,5,18,3,58.8,1,97.9,1,1,30
AST-088_2024-04-13,AST-088,2024-04-13,Laptop,HR,Floor 3,Kevin Wu,0,Active,Fair,5.7,679,5,1,1,1,0,184,4,83.2,1,94.7,0,1,30
AST-176_2024-06-24,AST-176,2024-06-24,Printer,Finance,Floor 5,Sarah Lim,0,Active,Needs Attention,4.3,-1,1,0,6,2,0,36,10,-1.0,0,95.3,1,1,30
AST-297_2024-03-23,AST-297,2024-03-23,Desktop,HR,Floor 4,Chris Tan,0,Active,Needs Attention,6.5,384,5,4,4,1,5,133,3,84.7,1,94.3,1,1,30
AST-231_2024-02-16,AST-231,2024-02-16,Printer,HR,Floor 3,Alice Tan,0,Active,Needs Attention,2.1,771,4,2,4,2,1,2,7,-1.0,0,96.4,1,1,30
AST-040_2024-06-29,AST-040,2024-06-29,Laptop,Sales,Floor 3,Alice Tan,0,Active,Needs Attention,2.1,-1,2,1,1,0,3,153,9,62.5,1,96.1,1,1,30
AST-016_2024-06-08,AST-016,2024-06-08,Printer,HR,Floor 3,Unassigned,1,Active,Needs Attention,3.8,599,4,4,3,2,5,145,0,-1.0,0,96.2,1,1,30
AST-086_2024-06-24,AST-086,2024-06-24,Printer,Marketing,Floor 1,Alice Tan,0,Active,Needs Attention,2.5,614,3,2,5,1,2,89,3,-1.0,0,99.3,1,1,30
AST-018_2024-02-11,AST-018,2024-02-11,Desktop,Sales,Floor 4,Emma Roy,0,Active,Needs Attention,5.8,-1,2,1,4,1,1,111,9,63.0,1,96.4,1,1,30
AST-243_2024-01-14,AST-243,2024-01-14,Printer,Marketing,Floor 3,Linda Park,0,Active,Needs Attention,1.0,-1,1,0,2,1,2,52,8,-1.0,0,98.8,1,1,30
AST-020_2024-05-04,AST-020,2024-05-04,Desktop,Finance,Floor 1,Bob Lee,0,Active,Needs Attention,5.9,684,3,2,6,0,2,131,4,83.5,1,99.2,1,1,30
AST-136_2024-04-11,AST-136,2024-04-11,Desktop,Sales,Floor 1,Chris Tan,0,Active,Needs Attention,2.9,513,2,2,0,2,3,143,7,57.9,1,99.9,1,1,30
AST-283_2024-05-15,AST-283,2024-05-15,Desktop,IT,Floor 5,John Smith,0,Active,Needs Attention,0.8,-1,0,0,6,2,0,40,8,54.5,1,96.3,1,1,30
AST-288_2024-04-07,AST-288,2024-04-07,Printer,HR,Floor 2,Alice Tan,0,Active,Excellent,3.4,-1,2,0,4,2,2,117,0,-1.0,0,97.8,1,1,30
AST-285_2024-05-13,AST-285,2024-05-13,Desktop,Finance,Floor 4,Emma Roy,0,Active,Excellent,2.8,675,1,1,1,0,0,191,1,51.0,1,99.2,0,0,30
AST-217_2024-06-18,AST-217,2024-06-18,Printer,Sales,Floor 5,Alice Tan,0,Active,Fair,5.5,-1,1,1,1,0,2,195,4,-1.0,0,96.2,0,0,30
AST-038_2024-05-13,AST-038,2024-05-13,Desktop,HR,Floor 3,Ravi Kumar,0,Active,Good,5.4,-1,3,1,5,2,5,189,2,58.0,1,94.3,1,1,30
AST-249_2024-03-29,AST-249,2024-03-29,Printer,Marketing,Floor 1,Linda Park,0,Active,Fair,2.2,-1,4,1,0,0,3,116,5,-1.0,0,97.4,0,1,30
AST-266_2024-04-30,AST-266,2024-04-30,Laptop,Marketing,Floor 2,Sarah Lim,0,Active,Good,4.9,-1,4,1,0,2,2,129,2,60.8,1,98.0,1,1,30
AST-282_2024-01-23,AST-282,2024-01-23,Desktop,Sales,Floor 3,Emma Roy,0,Active,Needs Attention,1.5,-1,5,3,4,0,4,0,2,55.3,1,95.3,1,1,30
AST-255_2024-01-07,AST-255,2024-01-07,Desktop,Finance,Floor 4,Alice Tan,0,Active,Needs Attention,2.6,-1,3,2,0,2,0,89,0,80.5,1,99.7,1,1,30
AST-275_2024-04-01,AST-275,2024-04-01,Desktop,Marketing,Floor 3,John Smith,0,Active,Good,3.8,110,0,0,2,0,2,145,3,79.3,1,94.8,0,0,30
AST-157_2024-05-30,AST-157,2024-05-30,Laptop,Finance,Floor 4,Sarah Lim,0,Active,Fair,6.1,95,0,0,5,2,0,23,5,60.9,1,95.3,1,1,30
AST-113_2024-02-09,AST-113,2024-02-09,Laptop,HR,Floor 3,Bob Lee,0,Active,Needs Attention,1.3,40,3,2,5,0,5,121,6,80.2,1,98.7,1,1,30
AST-060_2024-01-31,AST-060,2024-01-31,Laptop,Finance,Floor 3,Sarah Lim,0,Active,Needs Attention,3.2,-1,4,3,3,0,0,1,0,79.5,1,96.5,1,1,30
AST-140_2024-04-08,AST-140,2024-04-08,Laptop,HR,Floor 1,Unassigned,1,Active,Good,5.1,607,1,1,3,1,4,27,3,53.4,1,99.1,0,0,30
AST-235_2024-02-16,AST-235,2024-02-16,Laptop,HR,Floor 4,Alice Tan,0,Active,Fair,4.4,334,2,0,2,2,3,152,4,84.4,1,99.9,1,1,30
AST-076_2024-05-29,AST-076,2024-05-29,Desktop,Finance,Floor 5,Bob Lee,0,Active,Needs Attention,4.2,-1,5,3,1,1,5,105,3,77.2,1,98.5,1,1,30
AST-274_2024-05-03,AST-274,2024-05-03,Laptop,Marketing,Floor 3,Unassigned,1,Active,Fair,1.8,-1,1,1,1,0,1,150,6,65.8,1,96.8,0,0,30
AST-146_2024-06-13,AST-146,2024-06-13,Printer,Marketing,Floor 1,Alice Tan,0,Active,Good,4.0,157,1,0,5,0,3,190,2,-1.0,0,100.0,0,1,30
AST-297_2024-06-06,AST-297,2024-06-06,Desktop,HR,Floor 4,Daniel Kim,0,Active,Needs Attention,2.9,-1,2,2,4,2,4,140,4,84.7,1,94.1,1,1,30
AST-006_2024-06-11,AST-006,2024-06-11,Laptop,Sales,Floor 3,Unassigned,1,Active,Fair,6.3,219,1,0,2,1,3,150,4,80.5,1,99.3,0,0,30
AST-284_2024-02-12,AST-284,2024-02-12,Laptop,HR,Floor 5,Tom White,0,Active,Fair,2.2,263,2,0,2,1,1,155,4,77.2,1,97.5,0,0,30
AST-213_2024-01-22,AST-213,2024-01-22,Laptop,Marketing,Floor 2,Sarah Lim,0,Active,Needs Attention,7.0,47,3,0,0,0,3,168,9,71.0,1,98.7,1,1,30
AST-210_2024-05-08,AST-210,2024-05-08,Printer,IT,Floor 2,Emma Roy,0,Active,Needs Attention,4.1,-1,4,3,1,0,0,76,3,-1.0,0,98.3,1,1,30
AST-177_2024-02-20,AST-177,2024-02-20,Laptop,Marketing,Floor 2,John Smith,0,Active,Needs Attention,4.8,695,4,0,5,1,0,5,8,57.0,1,97.6,1,1,30
AST-236_2024-04-10,AST-236,2024-04-10,Desktop,IT,Floor 4,Bob Lee,0,Active,Fair,3.5,718,5,1,2,1,2,133,6,80.5,1,96.6,0,1,30
AST-239_2024-03-14,AST-239,2024-03-14,Printer,Marketing,Floor 4,Chris Tan,0,Active,Good,3.3,-1,2,0,4,2,0,79,2,-1.0,0,99.8,1,1,30
AST-181_2024-03-01,AST-181,2024-03-01,Printer,IT,Floor 5,John Smith,0,Active,Fair,5.4,657,0,0,5,2,2,84,5,-1.0,0,99.0,1,1,30
AST-204_2024-04-29,AST-204,2024-04-29,Desktop,Marketing,Floor 3,Unassigned,1,Active,Needs Attention,1.2,-1,4,3,5,0,1,158,9,83.6,1,98.0,1,1,30
AST-249_2024-05-14,AST-249,2024-05-14,Printer,Marketing,Floor 3,Maria Lopez,0,Active,Needs Attention,1.3,467,5,0,3,1,0,118,10,-1.0,0,99.7,1,1,30
AST-009_2024-03-10,AST-009,2024-03-10,Desktop,HR,Floor 4,Chris Tan,0,Active,Needs Attention,3.1,406,5,5,5,2,0,117,4,58.4,1,97.1,1,1,30
AST-118_2024-04-19,AST-118,2024-04-19,Laptop,HR,Floor 5,Unassigned,1,Active,Needs Attention,4.2,167,2,0,1,2,4,158,8,53.4,1,94.6,1,1,30
AST-133_2024-05-07,AST-133,2024-05-07,Laptop,IT,Floor 2,Ravi Kumar,0,Active,Needs Attention,1.2,-1,2,2,1,2,4,154,1,68.6,1,94.1,1,1,30
AST-085_2024-03-13,AST-085,2024-03-13,Laptop,IT,Floor 5,Chris Tan,0,Active,Needs Attention,2.7,667,1,1,0,1,0,171,10,70.7,1,98.8,1,1,30
AST-083_2024-03-15,AST-083,2024-03-15,Desktop,Marketing,Floor 5,Sarah Lim,0,Active,Excellent,6.6,625,5,1,5,1,5,41,0,51.2,1,98.3,0,1,30
AST-262_2024-03-27,AST-262,2024-03-27,Printer,IT,Floor 5,Maria Lopez,0,Active,Excellent,5.6,-1,0,0,0,1,2,104,0,-1.0,0,95.5,0,0,30
AST-119_2024-05-10,AST-119,2024-05-10,Printer,Sales,Floor 3,Unassigned,1,Active,Needs Attention,2.4,-1,0,0,5,0,3,113,9,-1.0,0,99.7,1,1,30
AST-165_2024-02-17,AST-165,2024-02-17,Desktop,IT,Floor 1,Maria Lopez,0,Active,Fair,0.9,367,1,0,6,1,0,113,4,79.8,1,95.6,0,1,30
AST-080_2024-02-19,AST-080,2024-02-19,Printer,IT,Floor 3,Linda Park,0,Active,Excellent,2.7,516,0,0,3,1,5,196,1,-1.0,0,96.3,0,0,30
AST-120_2024-06-02,AST-120,2024-06-02,Desktop,Marketing,Floor 2,Alice Tan,0,Active,Fair,3.8,-1,0,0,4,1,3,62,6,57.6,1,99.5,0,0,30
AST-293_2024-02-09,AST-293,2024-02-09,Desktop,Sales,Floor 1,Chris Tan,0,Active,Good,6.4,307,0,0,6,2,3,24,3,67.5,1,94.2,1,1,30
AST-265_2024-04-15,AST-265,2024-04-15,Desktop,IT,Floor 3,Tom White,0,Active,Fair,2.3,647,1,1,6,0,2,29,5,82.6,1,96.0,0,1,30
AST-293_2024-05-28,AST-293,2024-05-28,Desktop,Sales,Floor 4,Unassigned,1,Active,Good,1.7,-1,0,0,0,2,2,56,2,66.3,1,95.7,1,1,30
AST-128_2024-05-19,AST-128,2024-05-19,Printer,Finance,Floor 4,Chris Tan,0,Active,Needs Attention,2.6,124,4,4,1,0,3,53,8,-1.0,0,95.1,1,1,30
AST-289_2024-05-24,AST-289,2024-05-24,Laptop,Marketing,Floor 5,Unassigned,1,Active,Fair,6.3,199,2,0,5,0,1,142,4,75.3,1,94.5,0,1,30
AST-290_2024-05-17,AST-290,2024-05-17,Desktop,HR,Floor 2,Ravi Kumar,0,Active,Needs Attention,4.9,418,3,3,2,0,5,143,4,53.0,1,95.3,1,1,30
AST-111_2024-06-02,AST-111,2024-06-02,Laptop,HR,Floor 4,Bob Lee,0,Active,Needs Attention,1.2,279,4,3,4,0,4,149,1,83.8,1,96.4,1,1,30
AST-050_2024-02-25,AST-050,2024-02-25,Laptop,Sales,Floor 3,Kevin Wu,0,Active,Needs Attention,5.1,744,2,0,5,0,5,148,8,82.7,1,96.3,1,1,30
AST-137_2024-04-22,AST-137,2024-04-22,Desktop,Sales,Floor 3,Linda Park,0,Active,Good,1.2,527,1,1,2,2,1,48,2,83.3,1,94.5,1,1,30
AST-257_2024-01-30,AST-257,2024-01-30,Desktop,HR,Floor 2,John Smith,0,Active,Needs Attention,1.5,716,3,1,4,2,0,107,10,77.2,1,96.0,1,1,30
AST-073_2024-01-19,AST-073,2024-01-19,Desktop,Finance,Floor 4,Maria Lopez,0,Active,Needs Attention,3.4,458,5,4,4,0,3,32,9,74.7,1,96.9,1,1,30
AST-050_2024-03-25,AST-050,2024-03-25,Laptop,Sales,Floor 1,Sarah Lim,0,Active,Needs Attention,3.0,478,0,0,1,0,4,79,9,64.9,1,96.2,1,1,30
AST-134_2024-01-02,AST-134,2024-01-02,Desktop,Finance,Floor 5,Unassigned,1,Active,Excellent,6.8,-1,2,0,5,1,0,43,1,67.4,1,98.9,0,1,30
AST-124_2024-03-14,AST-124,2024-03-14,Laptop,Sales,Floor 5,Kevin Wu,0,Active,Needs Attention,6.1,791,2,2,1,2,1,152,3,66.8,1,97.0,1,1,30
AST-195_2024-02-19,AST-195,2024-02-19,Printer,Finance,Floor 5,Ravi Kumar,0,Active,Needs Attention,6.5,63,2,2,0,0,2,182,1,-1.0,0,95.6,1,1,30
AST-041_2024-02-28,AST-041,2024-02-28,Desktop,Finance,Floor 1,John Smith,0,Active,Needs Attention,2.4,745,2,2,6,2,0,32,5,79.3,1,97.8,1,1,30
AST-038_2024-02-10,AST-038,2024-02-10,Desktop,HR,Floor 1,Unassigned,1,Active,Excellent,5.4,-1,1,0,3,2,4,67,1,79.6,1,96.9,1,1,30
AST-149_2024-03-22,AST-149,2024-03-22,Printer,HR,Floor 1,Unassigned,1,Active,Good,3.0,-1,0,0,2,1,5,48,2,-1.0,0,96.8,0,0,30
AST-188_2024-04-07,AST-188,2024-04-07,Printer,Finance,Floor 3,Linda Park,0,Active,Needs Attention,4.2,214,5,2,1,2,0,95,4,-1.0,0,94.1,1,1,30
AST-055_2024-01-06,AST-055,2024-01-06,Printer,IT,Floor 2,Daniel Kim,0,Active,Fair,3.1,291,1,1,2,0,0,12,5,-1.0,0,98.9,0,0,30
AST-190_2024-03-25,AST-190,2024-03-25,Desktop,HR,Floor 3,Tom White,0,Active,Needs Attention,7.0,258,4,3,6,2,1,122,5,68.9,1,99.7,1,1,30
AST-104_2024-01-07,AST-104,2024-01-07,Desktop,Sales,Floor 1,Chris Tan,0,Active,Needs Attention,0.9,771,2,2,2,2,4,146,4,83.9,1,94.5,1,1,30
AST-028_2024-06-05,AST-028,2024-06-05,Printer,Finance,Floor 5,Linda Park,0,Active,Needs Attention,1.8,-1,1,0,4,0,4,170,10,-1.0,0,99.9,1,1,30
AST-215_2024-04-08,AST-215,2024-04-08,Printer,HR,Floor 4,Unassigned,1,Active,Needs Attention,3.7,186,5,2,0,0,4,186,2,-1.0,0,94.4,1,1,30
AST-165_2024-02-04,AST-165,2024-02-04,Desktop,IT,Floor 1,Unassigned,1,Active,Good,2.4,-1,0,0,3,0,0,111,3,58.0,1,95.0,0,0,30
AST-270_2024-01-02,AST-270,2024-01-02,Desktop,Sales,Floor 5,Linda Park,0,Active,Needs Attention,3.1,-1,5,4,6,1,2,114,10,71.2,1,94.6,1,1,30
AST-047_2024-02-19,AST-047,2024-02-19,Laptop,HR,Floor 4,Maria Lopez,0,Active,Needs Attention,1.0,-1,5,3,2,1,3,138,1,67.2,1,94.0,1,1,30
AST-210_2024-04-29,AST-210,2024-04-29,Printer,IT,Floor 3,John Smith,0,Active,Needs Attention,1.2,137,5,2,1,2,5,171,3,-1.0,0,96.3,1,1,30
AST-296_2024-04-08,AST-296,2024-04-08,Desktop,IT,Floor 4,Unassigned,1,Active,Needs Attention,0.9,-1,2,2,6,1,4,55,1,63.5,1,94.6,1,1,30
AST-103_2024-06-02,AST-103,2024-06-02,Desktop,Marketing,Floor 2,Daniel Kim,0,Active,Needs Attention,5.1,267,5,4,6,1,0,65,0,82.1,1,99.4,1,1,30
AST-262_2024-01-01,AST-262,2024-01-01,Printer,IT,Floor 1,Sarah Lim,0,Active,Fair,2.5,-1,1,1,5,1,4,61,5,-1.0,0,94.1,0,1,30
AST-093_2024-04-09,AST-093,2024-04-09,Printer,Sales,Floor 3,Kevin Wu,0,Active,Needs Attention,2.7,780,5,4,0,2,2,9,10,-1.0,0,98.2,1,1,30
AST-056_2024-02-13,AST-056,2024-02-13,Desktop,IT,Floor 5,Emma Roy,0,Active,Needs Attention,0.6,683,4,3,3,2,2,86,1,84.0,1,96.4,1,1,30
AST-157_2024-06-16,AST-157,2024-06-16,Laptop,Finance,Floor 1,Unassigned,1,Active,Good,5.2,15,1,0,6,0,0,13,3,73.3,1,97.6,0,1,30
AST-025_2024-01-20,AST-025,2024-01-20,Laptop,Marketing,Floor 4,Ravi Kumar,0,Active,Good,1.4,476,3,1,6,2,2,200,2,56.4,1,96.7,1,1,30
AST-169_2024-06-25,AST-169,2024-06-25,Laptop,Marketing,Floor 4,Bob Lee,0,Active,Needs Attention,3.5,-1,5,1,6,0,5,103,7,55.2,1,95.1,1,1,30
